label,hand_label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
N,0,0.0,0.0,0.0,-0.04900041222572327,-0.02579730749130249,-0.017633949578851116,-0.07792609930038452,-0.11221078038215637,-0.024295338601916683,-0.05902552604675293,-0.17912596464157104,-0.031887161717861545,-0.03291088342666626,-0.22148093581199646,-0.03474412782594527,-0.07944902777671814,-0.1849752962589264,-0.004052111585735929,-0.0925135612487793,-0.25018322467803955,-0.03889006300374831,-0.08507388830184937,-0.19585520029067993,-0.056284613148420704,-0.07466351985931396,-0.1506490409374237,-0.061330015943497074,-0.03868427872657776,-0.19798529148101807,-0.009125849404483688,-0.04720181226730347,-0.26164859533309937,-0.04682758747145499,-0.049848854541778564,-0.18873518705368042,-0.05419250129267539,-0.04649287462234497,-0.14944195747375488,-0.04598733334347571,0.00022560358047485352,-0.1895647644996643,-0.02015074452862109,-0.00916820764541626,-0.19313284754753113,-0.05168944148823584,-0.018566787242889404,-0.12455818057060242,-0.04695590509578551,-0.019836902618408203,-0.10830897092819214,-0.03324065654084052,0.03535515069961548,-0.17098480463027954,-0.03345500229403342,0.02025783061981201,-0.14917612075805664,-0.047453354285210025,0.01004093885421753,-0.10444590449333191,-0.041026982651203525,0.008433043956756592,-0.10150092840194702,-0.03097954689070548
N,0,0.0,0.0,0.0,-0.050985634326934814,-0.026903778314590454,-0.016783784220478992,-0.08008354902267456,-0.11588290333747864,-0.023124628777168255,-0.0602990984916687,-0.18492722511291504,-0.030669002870581608,-0.0343298614025116,-0.23009103536605835,-0.03378304381158159,-0.08153003454208374,-0.18823131918907166,-0.0037640722771357105,-0.09536445140838623,-0.2565042972564697,-0.03894657556202219,-0.0888596773147583,-0.20482122898101807,-0.05691261504080103,-0.07840359210968018,-0.1569790244102478,-0.06214417431738184,-0.04033547639846802,-0.2000594139099121,-0.009443889448903064,-0.04888436198234558,-0.26706504821777344,-0.046947087238095264,-0.05201458930969238,-0.1944921612739563,-0.05468117360260294,-0.04878845810890198,-0.15268957614898682,-0.04701919395711229,-0.0007328987121582031,-0.1904178261756897,-0.021012113506458263,-0.009969651699066162,-0.19977009296417236,-0.05235618639972017,-0.019983112812042236,-0.13019582629203796,-0.04744101602818773,-0.021427810192108154,-0.11092883348464966,-0.033805924544594745,0.03478330373764038,-0.1709819734096527,-0.034757248202822666,0.01950991153717041,-0.15400630235671997,-0.0490866294899206,0.009839892387390137,-0.10891655087471008,-0.04246086541797922,0.009353578090667725,-0.1043437123298645,-0.032283532510064106
N,0,0.0,0.0,0.0,-0.049724191427230835,-0.031546056270599365,-0.0159962055199685,-0.0759994387626648,-0.12240287661552429,-0.022169173594647873,-0.05833160877227783,-0.19201171398162842,-0.029771364193493355,-0.033125460147857666,-0.23764580488204956,-0.03270286218457841,-0.07812544703483582,-0.1961674988269806,-0.003185446739280451,-0.08971846103668213,-0.2668047547340393,-0.039467259209686745,-0.0838693380355835,-0.215419739484787,-0.057785945843988884,-0.07425826787948608,-0.1661531925201416,-0.06308771194153451,-0.035768330097198486,-0.20671671628952026,-0.009631421316498745,-0.04350405931472778,-0.277101069688797,-0.04900308967762612,-0.04719656705856323,-0.2017591893672943,-0.05673393876486443,-0.04385295510292053,-0.15844544768333435,-0.04851988227301263,0.004337787628173828,-0.1948886215686798,-0.021942437525922287,-0.00471264123916626,-0.20680758357048035,-0.05469096348815583,-0.015031039714813232,-0.1344771683216095,-0.047918449055487145,-0.015862107276916504,-0.11457088589668274,-0.03257362068825387,0.04062831401824951,-0.1734006702899933,-0.036436813782984245,0.02625209093093872,-0.15837106108665466,-0.05074595556789063,0.015262722969055176,-0.11181885004043579,-0.04278114334874772,0.013858556747436523,-0.10780590772628784,-0.03161742435031556
N,0,0.0,0.0,0.0,-0.049892544746398926,-0.0359952449798584,-0.016498375265939558,-0.07295045256614685,-0.12837472558021545,-0.023633269175036276,-0.051357388496398926,-0.19548821449279785,-0.03201546291921886,-0.023600101470947266,-0.23994426429271698,-0.03558502490733417,-0.07581999897956848,-0.20173043012619019,-0.004885488237334812,-0.0830230712890625,-0.2712855935096741,-0.04081843192790302,-0.0775846540927887,-0.21886810660362244,-0.05889123822663578,-0.06908309459686279,-0.16976702213287354,-0.06455685342763218,-0.03198730945587158,-0.21067270636558533,-0.01147921062175783,-0.03685373067855835,-0.2831156402826309,-0.05003458033417019,-0.04199063777923584,-0.20682519674301147,-0.057432433172209585,-0.03830993175506592,-0.16551890969276428,-0.04961636061881336,0.008913099765777588,-0.1950894296169281,-0.023782951339228475,0.001399695873260498,-0.20876505970954895,-0.05541967372511181,-0.011835277080535889,-0.13720208406448364,-0.047546920879824484,-0.012842059135437012,-0.12089219689369202,-0.032158838166935766,0.0449221134185791,-0.17018458247184753,-0.03831279049728664,0.02952474355697632,-0.15870064496994019,-0.051754252567036474,0.015984177589416504,-0.11370211839675903,-0.04278514678691181,0.013593316078186035,-0.11129242181777954,-0.03138240571234974
N,0,0.0,0.0,0.0,-0.049491822719573975,-0.038910865783691406,-0.018799765392458312,-0.06886249780654907,-0.13262024521827698,-0.0262355472736715,-0.04420536756515503,-0.1969948709011078,-0.0342598505162357,-0.015182077884674072,-0.23892900347709656,-0.03730621410838353,-0.06984120607376099,-0.20175695419311523,-0.005270478206938378,-0.07225072383880615,-0.27302779257297516,-0.04138132034174191,-0.06840616464614868,-0.2239755094051361,-0.06015508843890416,-0.06155198812484741,-0.17210033535957336,-0.06597000209919202,-0.02578192949295044,-0.20572742819786072,-0.010212090223348014,-0.024729371070861816,-0.28205087780952454,-0.04837475939027058,-0.03324025869369507,-0.21023958921432495,-0.05698441190949666,-0.03126245737075806,-0.16856873035430908,-0.050090002252972,0.013757050037384033,-0.18669748306274414,-0.0210290275358318,0.012731313705444336,-0.20531627535820007,-0.05262734962931859,-0.005545854568481445,-0.13774245977401733,-0.0460185691558479,-0.009534478187561035,-0.12199634313583374,-0.031382425113832824,0.04807889461517334,-0.1598135232925415,-0.03417205287448155,0.03750103712081909,-0.15700802206993103,-0.0479268789135574,0.020526409149169922,-0.11358827352523804,-0.03915916605225789,0.0152970552444458,-0.10934746265411377,-0.027764272301709525
N,0,0.0,0.0,0.0,-0.04967701435089111,-0.039539217948913574,-0.019963053159671063,-0.06783491373062134,-0.13238859176635742,-0.028474305860953564,-0.04074108600616455,-0.19814027845859528,-0.037159995280461544,-0.010417461395263672,-0.23834222555160522,-0.04070542111273312,-0.06552106142044067,-0.19966968894004822,-0.008386137068526978,-0.06527632474899292,-0.2737927734851837,-0.044272360496478314,-0.05914449691772461,-0.2234172523021698,-0.06222782015080952,-0.05423527956008911,-0.17118382453918457,-0.06750309570904278,-0.02240854501724243,-0.1986059546470642,-0.013016245432453388,-0.01803135871887207,-0.27730995416641235,-0.049537339352326626,-0.024349570274353027,-0.20674991607666016,-0.05717456444378399,-0.02381819486618042,-0.1673719584941864,-0.050648571096616024,0.01640641689300537,-0.1765943169593811,-0.023367700271563763,0.02047973871231079,-0.20449833571910858,-0.055398826591925854,0.0017090439796447754,-0.13732877373695374,-0.0482094074713757,-0.004995226860046387,-0.11995935440063477,-0.03346939488525891,0.05008012056350708,-0.14746543765068054,-0.03591024606700444,0.04330039024353027,-0.15578243136405945,-0.05109134792562031,0.026443064212799072,-0.11272439360618591,-0.04157034783835911,0.01990985870361328,-0.10505276918411255,-0.029475760750727886
N,0,0.0,0.0,0.0,-0.047864437103271484,-0.039987385272979736,-0.020998738796521366,-0.0669977068901062,-0.12839367985725403,-0.030077967883158863,-0.04526299238204956,-0.19543641805648804,-0.038578344599415004,-0.019123852252960205,-0.23691165447235107,-0.04161713840167636,-0.06480675935745239,-0.19734856486320496,-0.011522473857809246,-0.06101572513580322,-0.2697962522506714,-0.04700292469661349,-0.05228924751281738,-0.22423529624938965,-0.06415030182998294,-0.047659218311309814,-0.17277809977531433,-0.06919362218778247,-0.02081698179244995,-0.19518528878688812,-0.01546385707061404,-0.013508319854736328,-0.2688780725002289,-0.052171671853471935,-0.017619192600250244,-0.19842348992824554,-0.05946586103837603,-0.01822042465209961,-0.16194677352905273,-0.0533546713153612,0.01798689365386963,-0.17370927333831787,-0.024906925947476566,0.024459660053253174,-0.2015685737133026,-0.05811308519642466,0.006452083587646484,-0.134994775056839,-0.05024942205946559,-0.002173006534576416,-0.11932986974716187,-0.035500208006311595,0.05202120542526245,-0.1451442539691925,-0.03646259205143565,0.04774826765060425,-0.15198785066604614,-0.05407189400594348,0.031326889991760254,-0.10917580127716064,-0.04503497304122561,0.022809922695159912,-0.10265585780143738,-0.03325289683144206
N,0,0.0,0.0,0.0,-0.046353697776794434,-0.041411370038986206,-0.02331037552721682,-0.061593055725097656,-0.12655988335609436,-0.03292831325597945,-0.038045644760131836,-0.19178584218025208,-0.041332303673698334,-0.016201257705688477,-0.23482859134674072,-0.044107611418439774,-0.06348121166229248,-0.19824889302253723,-0.011413097508921055,-0.053520143032073975,-0.267869770526886,-0.04799920985169592,-0.04282820224761963,-0.22256797552108765,-0.0668215967125434,-0.039348304271698,-0.17179465293884277,-0.07259102085299673,-0.018961727619171143,-0.19322256743907928,-0.014315205753518967,-0.00843358039855957,-0.26732906699180603,-0.052297505677415757,-0.01082456111907959,-0.1978534758090973,-0.0614618762738246,-0.012875795364379883,-0.16132688522338867,-0.05626741716332617,0.019764959812164307,-0.17079979181289673,-0.022879148960782913,0.02917701005935669,-0.19928452372550964,-0.0583163789815444,0.011884629726409912,-0.133865624666214,-0.052176575303747086,0.0014958977699279785,-0.11710116267204285,-0.03781869554586592,0.05269390344619751,-0.14106649160385132,-0.033582507760002045,0.05280005931854248,-0.15120229125022888,-0.05273294740982237,0.036189138889312744,-0.10834148526191711,-0.043704270512535004,0.024847567081451416,-0.10037779808044434,-0.03142734164066496
N,0,0.0,0.0,0.0,-0.046074509620666504,-0.04067569971084595,-0.023111692709221643,-0.061656653881073,-0.12468612194061279,-0.032705298704399866,-0.039540231227874756,-0.19116850197315216,-0.04100542057801704,-0.021534621715545654,-0.23637287318706512,-0.043649314982189935,-0.060984671115875244,-0.19863811135292053,-0.011148526412739557,-0.048610568046569824,-0.2669103890657425,-0.048029410732283395,-0.037825167179107666,-0.22072646021842957,-0.06764805604268531,-0.03468167781829834,-0.17087894678115845,-0.07407509077836494,-0.016878783702850342,-0.19297410547733307,-0.014183566053702634,-0.004099726676940918,-0.26572227478027344,-0.05268686924625854,-0.0063057541847229,-0.19508150219917297,-0.06236863423634986,-0.008715808391571045,-0.158262699842453,-0.05759261090804557,0.02108520269393921,-0.1705513894557953,-0.022844967511787218,0.03244376182556152,-0.19856655597686768,-0.05869632874180297,0.014886677265167236,-0.13321030139923096,-0.05248275314022521,0.003919064998626709,-0.11588549613952637,-0.038074913514151376,0.05348116159439087,-0.1408439576625824,-0.033628090364231866,0.055396437644958496,-0.15047946572303772,-0.052896483880772394,0.03842365741729736,-0.1074715256690979,-0.0435728682999752,0.026406407356262207,-0.09964355826377869,-0.031050962475433153
N,0,0.0,0.0,0.0,-0.04770749807357788,-0.04136544466018677,-0.02109909721633585,-0.06030529737472534,-0.12862056493759155,-0.029578809747306423,-0.03192436695098877,-0.1923653930425644,-0.03750551969727667,-0.011388659477233887,-0.23516938090324402,-0.04054710001668127,-0.057337939739227295,-0.19549764692783356,-0.008360646786002235,-0.045142948627471924,-0.2661842256784439,-0.043092233249751644,-0.0345645546913147,-0.21980349719524384,-0.06275908009132536,-0.03140401840209961,-0.16856855154037476,-0.06962376193126829,-0.013711810111999512,-0.18970094621181488,-0.011946817049590663,0.00015461444854736328,-0.26611433923244476,-0.04833475233039053,-0.0025870203971862793,-0.1971730887889862,-0.0591927814575115,-0.00567471981048584,-0.15805917978286743,-0.055977718094197826,0.0230557918548584,-0.16628515720367432,-0.020811024242846088,0.036414504051208496,-0.20153078436851501,-0.05437011004408987,0.018793344497680664,-0.13710075616836548,-0.049315997520295696,0.00811767578125,-0.11529496312141418,-0.036366277495233135,0.05449044704437256,-0.13561034202575684,-0.03165578202327879,0.057044148445129395,-0.15238884091377258,-0.04879321263155134,0.040361881256103516,-0.11153370141983032,-0.039541435548869686,0.028691351413726807,-0.1017569899559021,-0.027802099594680385
N,0,0.0,0.0,0.0,-0.04704463481903076,-0.03841054439544678,-0.0200782944264688,-0.060866713523864746,-0.12505871057510376,-0.027589466870097112,-0.033007264137268066,-0.18800805509090424,-0.03474832184639354,-0.008252561092376709,-0.2256171703338623,-0.03723763532963176,-0.05559903383255005,-0.1887974739074707,-0.008374015316633177,-0.045601487159729004,-0.2588968873023987,-0.040938528701929044,-0.03644448518753052,-0.21254774928092957,-0.058307996467021894,-0.034054696559906006,-0.16449394822120667,-0.06397317580905337,-0.014297664165496826,-0.1832876205444336,-0.011740725003448915,-0.000820457935333252,-0.2596861571073532,-0.04639133296933551,-0.004951834678649902,-0.19099800288677216,-0.05518540971007724,-0.009076058864593506,-0.15291157364845276,-0.050524292961029005,0.02076137065887451,-0.16062653064727783,-0.020200977549222898,0.034191787242889404,-0.19351044297218323,-0.05210003487792392,0.016441524028778076,-0.1297629177570343,-0.04681779675212283,0.0055582523345947266,-0.10915672779083252,-0.03367128454175372,0.05100822448730469,-0.1313246488571167,-0.03056711375739951,0.05480766296386719,-0.14655548334121704,-0.04656058780875583,0.037963807582855225,-0.10692340135574341,-0.03787530817118068,0.026178598403930664,-0.09776830673217773,-0.02659663602736373
N,0,0.0,0.0,0.0,-0.043027281761169434,-0.0366235077381134,-0.017513157946979163,-0.05697011947631836,-0.11841082572937012,-0.024499565510069488,-0.03177541494369507,-0.17735061049461365,-0.03166077859512484,-0.008691549301147461,-0.21177561581134796,-0.03451383314839518,-0.05075198411941528,-0.179319828748703,-0.006960379106914161,-0.041410624980926514,-0.2453516274690628,-0.03794447161070025,-0.031642794609069824,-0.20363153517246246,-0.0549353679250828,-0.029154300689697266,-0.1577938199043274,-0.06065187059155619,-0.012668848037719727,-0.17486310005187988,-0.011374984083687423,0.0009493231773376465,-0.2486165314912796,-0.04467725209704554,-0.0021596550941467285,-0.1843910813331604,-0.053275810701762794,-0.00648188591003418,-0.14522993564605713,-0.04867965929022944,0.0200309157371521,-0.1535015106201172,-0.02046520650199568,0.0329933762550354,-0.18525464832782745,-0.05040450967661059,0.017021894454956055,-0.1247016191482544,-0.04454817451349413,0.006098389625549316,-0.1028357744216919,-0.031320395095264075,0.04857146739959717,-0.12497755885124207,-0.031372541708861945,0.05355876684188843,-0.1393396258354187,-0.04625414140335238,0.037677109241485596,-0.10182425379753113,-0.037214135898267386,0.025624096393585205,-0.09183841943740845,-0.0257471205275408
N,0,0.0,0.0,0.0,-0.040220558643341064,-0.03450542688369751,-0.01580185483382479,-0.05438232421875,-0.10898667573928833,-0.021242693468792595,-0.033045411109924316,-0.1640414595603943,-0.02694043184803263,-0.011911153793334961,-0.1968381106853485,-0.02883167791353003,-0.05023014545440674,-0.1649552881717682,-0.004253126151724018,-0.04334890842437744,-0.22507861256599426,-0.03229672501967684,-0.033110201358795166,-0.1884712427854538,-0.04783524240539805,-0.03092789649963379,-0.1464621126651764,-0.05272487591193453,-0.01544409990310669,-0.16052088141441345,-0.008342164970798649,-0.0041991472244262695,-0.22756484150886536,-0.0372837785928084,-0.00579303503036499,-0.17168432474136353,-0.044675928011400856,-0.010439395904541016,-0.13656756281852722,-0.0402623940555884,0.014988839626312256,-0.14074558019638062,-0.016958587273819603,0.025815486907958984,-0.16873806715011597,-0.04408760409043566,0.012364387512207031,-0.11511558294296265,-0.03958464454100863,0.002263665199279785,-0.09642454981803894,-0.02795330288992659,0.04128152132034302,-0.1137022078037262,-0.0271513410209252,0.04611140489578247,-0.12890583276748657,-0.04104766289876238,0.03263217210769653,-0.09461551904678345,-0.03285747806714312,0.02178424596786499,-0.08413982391357422,-0.022197099804742493
N,0,0.0,0.0,0.0,-0.037923336029052734,-0.02980402112007141,-0.014818254814173315,-0.052362143993377686,-0.09774190187454224,-0.020022257187093828,-0.0324137806892395,-0.14751887321472168,-0.025473649569477175,-0.012221157550811768,-0.17708566784858704,-0.027408271052564714,-0.04948526620864868,-0.14986294507980347,-0.004095388997967575,-0.04437601566314697,-0.20632240176200867,-0.030205034606780146,-0.03535693883895874,-0.17197708785533905,-0.045018604912485216,-0.032588839530944824,-0.1328030228614807,-0.04996340996834192,-0.017681539058685303,-0.14651012420654297,-0.00764293545174155,-0.008535563945770264,-0.20964336395263672,-0.03452585167499933,-0.009700536727905273,-0.15811747312545776,-0.04177498347374353,-0.012759864330291748,-0.12525257468223572,-0.038088626184190844,0.010461091995239258,-0.12906962633132935,-0.015402231321360205,0.02049267292022705,-0.15562021732330322,-0.04024441815229807,0.008252859115600586,-0.10593855381011963,-0.036580252417053316,-0.0007089972496032715,-0.08802720904350281,-0.026297529183949564,0.034825921058654785,-0.10525408387184143,-0.02467233403834257,0.03911995887756348,-0.11939054727554321,-0.037344838448490236,0.026868462562561035,-0.08762207627296448,-0.03022571183058176,0.01695883274078369,-0.07757845520973206,-0.020823721729840372
N,0,0.0,0.0,0.0,-0.03774827718734741,-0.026812821626663208,-0.015407572507513123,-0.05221688747406006,-0.09370431303977966,-0.020776583820236283,-0.031051337718963623,-0.14136368036270142,-0.026205048903477746,-0.010568439960479736,-0.16875770688056946,-0.028243240907443123,-0.047944724559783936,-0.14421170949935913,-0.0052407058026915365,-0.043481647968292236,-0.19793063402175903,-0.03068618383969124,-0.03611785173416138,-0.16257554292678833,-0.04464684334362801,-0.032682716846466064,-0.12541574239730835,-0.04933789280022438,-0.0167236328125,-0.1416078805923462,-0.008261271759522515,-0.00898599624633789,-0.20180994272232056,-0.035242519348514634,-0.011630237102508545,-0.14989140629768372,-0.04227961507405098,-0.01325756311416626,-0.1195407509803772,-0.03843615111674126,0.010692834854125977,-0.12498587369918823,-0.01543917507643755,0.018899619579315186,-0.1487787365913391,-0.04028812330926712,0.0065953731536865234,-0.09882229566574097,-0.03687854391301926,5.6803226470947266e-05,-0.08299121260643005,-0.02674127463961895,0.03445929288864136,-0.10283899307250977,-0.024169462740076142,0.036174654960632324,-0.11388775706291199,-0.03656665515865143,0.02383643388748169,-0.0824178159236908,-0.03006120306218918,0.016095995903015137,-0.0747784674167633,-0.0212532011863118
N,0,0.0,0.0,0.0,-0.037932634353637695,-0.02753862738609314,-0.014794138988179384,-0.052213847637176514,-0.09498539566993713,-0.01970333585671824,-0.03081589937210083,-0.14241647720336914,-0.024745099043173013,-0.00937044620513916,-0.1693822145462036,-0.026324473118108926,-0.048165977001190186,-0.14509138464927673,-0.0047829791732851845,-0.044374287128448486,-0.19839021563529968,-0.030193745886606393,-0.0377044677734375,-0.16245037317276,-0.04362948218516749,-0.034141361713409424,-0.12497204542160034,-0.04788601005606097,-0.016939520835876465,-0.1424175500869751,-0.007902933081311403,-0.010148584842681885,-0.20156803727149963,-0.03501068407825869,-0.013455688953399658,-0.1487615704536438,-0.04141463318995875,-0.014506340026855469,-0.11882036924362183,-0.037002406811041055,0.010555624961853027,-0.12552005052566528,-0.015195579996031938,0.018154799938201904,-0.14857754111289978,-0.039953987842125116,0.005179882049560547,-0.09825840592384338,-0.03608153740100306,-0.0010538697242736816,-0.08320367336273193,-0.025635873695534883,0.03446006774902344,-0.10330811142921448,-0.0240237282418434,0.0357854962348938,-0.11304908990859985,-0.03654039630822581,0.022922158241271973,-0.08146664500236511,-0.03030635209910315,0.015246748924255371,-0.07457134127616882,-0.021664678847116647
N,0,0.0,0.0,0.0,-0.039793550968170166,-0.028236418962478638,-0.015744624000973317,-0.05542564392089844,-0.09866359829902649,-0.020937151548451993,-0.03299868106842041,-0.14834633469581604,-0.02626157858688316,-0.009494185447692871,-0.1759183704853058,-0.02788470805901966,-0.05029773712158203,-0.1510770320892334,-0.004482087952084157,-0.04713881015777588,-0.20655855536460876,-0.0310257350029417,-0.04134178161621094,-0.1694461703300476,-0.045033001613802526,-0.03779101371765137,-0.13151782751083374,-0.049543795448727224,-0.0180056095123291,-0.14869090914726257,-0.007668836780823085,-0.01130443811416626,-0.20959211885929108,-0.035994184476322744,-0.01579958200454712,-0.15560966730117798,-0.04264247165340862,-0.016671836376190186,-0.12613829970359802,-0.03799814851302585,0.010417282581329346,-0.13120925426483154,-0.015343630959279153,0.018444597721099854,-0.15296807885169983,-0.0411483694734045,0.003854691982269287,-0.1012432873249054,-0.03713906676787815,-0.002563178539276123,-0.08742222189903259,-0.0262522802622982,0.035333871841430664,-0.10830569267272949,-0.024699352023191068,0.036122679710388184,-0.11631625890731812,-0.037669011664576146,0.022395193576812744,-0.08389779925346375,-0.031253082019276235,0.01484745740890503,-0.07809314131736755,-0.022262431022710416
N,0,0.0,0.0,0.0,-0.041945695877075195,-0.030800163745880127,-0.01656779298647848,-0.05603510141372681,-0.10739186406135559,-0.021601360534276637,-0.02994924783706665,-0.15778926014900208,-0.02662496106788126,-0.004233300685882568,-0.18531528115272522,-0.02763879137202707,-0.05217927694320679,-0.16042816638946533,-0.005352710151072415,-0.049317121505737305,-0.2187080979347229,-0.03310284415348974,-0.04453933238983154,-0.1792455017566681,-0.04700223008259741,-0.04069089889526367,-0.1384851336479187,-0.05111087510451284,-0.017867088317871094,-0.1575639545917511,-0.00844796212479082,-0.011455059051513672,-0.2221117466688156,-0.03890747973784414,-0.01724696159362793,-0.16361552476882935,-0.045660451297607096,-0.01712489128112793,-0.13188540935516357,-0.04016672471627203,0.012304484844207764,-0.13849568367004395,-0.016185194496955546,0.019656836986541748,-0.16093233227729797,-0.04340972775682417,0.0039168596267700195,-0.1055457592010498,-0.03887299100026098,-0.0017699599266052246,-0.09138339757919312,-0.027010921631898555,0.038545310497283936,-0.11423566937446594,-0.025670029465999278,0.037720322608947754,-0.12124088406562805,-0.03949793079956976,0.023420512676239014,-0.08721032738685608,-0.03316766792997328,0.016553878784179688,-0.08222419023513794,-0.02393570939167944
N,0,0.0,0.0,0.0,-0.04413139820098877,-0.030953824520111084,-0.01857993539917402,-0.06034421920776367,-0.11336320638656616,-0.023451527324795052,-0.035722196102142334,-0.16934934258460999,-0.027926942077755257,-0.011936366558074951,-0.20428228378295898,-0.02765384849655561,-0.058171987533569336,-0.17554327845573425,-0.004885838576882406,-0.05526012182235718,-0.236533522605896,-0.03506638270366125,-0.05027651786804199,-0.19299980998039246,-0.04948948856937818,-0.04641413688659668,-0.1486104130744934,-0.05323004883277349,-0.019124507904052734,-0.1773465871810913,-0.007410800294309183,-0.014565229415893555,-0.24263499677181244,-0.04035609003651075,-0.020795345306396484,-0.17684093117713928,-0.046465089288830086,-0.02092665433883667,-0.142471045255661,-0.039143947628616615,0.014713048934936523,-0.158717542886734,-0.015327905980228707,0.01787656545639038,-0.1742333471775055,-0.04411357429373197,0.0022118091583251953,-0.11369633674621582,-0.037998160091518685,-0.0023869872093200684,-0.10093933343887329,-0.024292900902509018,0.04372143745422363,-0.13306653499603271,-0.025320742023467346,0.03819197416305542,-0.1297358274459839,-0.03987753924477033,0.023573875427246094,-0.09304347634315491,-0.033138403413175865,0.017188429832458496,-0.09147927165031433,-0.023053044197439476
N,0,0.0,0.0,0.0,-0.04568910598754883,-0.02964174747467041,-0.01925147252370607,-0.06575548648834229,-0.11596882343292236,-0.02527493911077272,-0.04213368892669678,-0.1749393343925476,-0.031279095655577294,-0.016215026378631592,-0.2100883424282074,-0.032476251220600716,-0.06415247917175293,-0.1854187548160553,-0.005944619162278286,-0.06441789865493774,-0.251004695892334,-0.0390520964025427,-0.05926591157913208,-0.20467066764831543,-0.05547845104922544,-0.05429649353027344,-0.15721285343170166,-0.060149518048660866,-0.023323655128479004,-0.19022035598754883,-0.009395249394970051,-0.020790457725524902,-0.2562501132488251,-0.04509857038249265,-0.02667313814163208,-0.18685656785964966,-0.052146260833637825,-0.026979029178619385,-0.14906713366508484,-0.044613362496988884,0.013234317302703857,-0.174075186252594,-0.018646153828399292,0.013246893882751465,-0.18550845980644226,-0.048799303567307106,-0.0010494589805603027,-0.12137073278427124,-0.0429728824852873,-0.00530928373336792,-0.10784971714019775,-0.029196611812608353,0.04493403434753418,-0.14976435899734497,-0.030227082988517395,0.03671550750732422,-0.13971981406211853,-0.044457623010771385,0.02378523349761963,-0.09886336326599121,-0.03733829522718679,0.019635796546936035,-0.09756481647491455,-0.027016510462658516
O,0,0.0,0.0,0.0,-0.04960519075393677,-0.014999806880950928,-0.022442653763164344,-0.09184390306472778,-0.05633896589279175,-0.040165442961324516,-0.10489416122436523,-0.09986314177513123,-0.059364099043477836,-0.08088052272796631,-0.13721570372581482,-0.0753035768746031,-0.07678914070129395,-0.17117691040039062,-0.015130086789895358,-0.08730721473693848,-0.24713051319122314,-0.04552112891065008,-0.08477818965911865,-0.21355774998664856,-0.06738975642906553,-0.07692104578018188,-0.17010271549224854,-0.07839705048786527,-0.04112100601196289,-0.18110468983650208,-0.019512860092390838,-0.04790174961090088,-0.2719276547431946,-0.04996814577566511,-0.0498388409614563,-0.22214123606681824,-0.06682486085878736,-0.049337029457092285,-0.1744571030139923,-0.07192985712276823,-0.007116079330444336,-0.178577721118927,-0.028280038374532523,-0.010516226291656494,-0.2611762285232544,-0.05145905165659315,-0.01882195472717285,-0.22411412000656128,-0.05858746169792539,-0.020523011684417725,-0.1800728440284729,-0.05781945957528478,0.02903461456298828,-0.16554349660873413,-0.03943024574505216,0.023366332054138184,-0.23050463199615479,-0.05162962152348882,0.011200964450836182,-0.21518385410308838,-0.05304256452905065,0.0040836334228515625,-0.1853574514389038,-0.051349509495366874
O,0,0.0,0.0,0.0,-0.048342227935791016,-0.015862762928009033,-0.023528497129518655,-0.08891284465789795,-0.05991336703300476,-0.04185358381255355,-0.09794968366622925,-0.10624814033508301,-0.0611839363573381,-0.0718889832496643,-0.14346569776535034,-0.07699223926647392,-0.07326209545135498,-0.1717798411846161,-0.01897175183876243,-0.08106815814971924,-0.2502489686012268,-0.04893589338644233,-0.07833576202392578,-0.21738183498382568,-0.06994381120784965,-0.07163965702056885,-0.17221000790596008,-0.08052946946008888,-0.03722739219665527,-0.18215924501419067,-0.02281817740185943,-0.04111278057098389,-0.27484965324401855,-0.05207059106214729,-0.04148977994918823,-0.22586572170257568,-0.0675594317017385,-0.041911780834198,-0.17656207084655762,-0.07238474807127204,-0.00327908992767334,-0.17953434586524963,-0.030890844225723413,-0.004347801208496094,-0.26344674825668335,-0.05254144912942138,-0.010208606719970703,-0.22844326496124268,-0.058375019043523935,-0.012025713920593262,-0.18397340178489685,-0.057628914177257684,0.032062411308288574,-0.16592293977737427,-0.04155228233321395,0.02994716167449951,-0.2316461205482483,-0.053057811617691186,0.019541680812835693,-0.21857935190200806,-0.05412356874330726,0.011956989765167236,-0.18859395384788513,-0.0527155393956491
